,trackID,trackTitle,artistName,trackPopularity,releaseDate,artistFollowers,topGenre1,topGenre2,artistID,albumID,songID,audio_Duration_ms,set_subset,set_split
36235,36235,Freestyle Express,Freestyle,6.0,2007,,,,0jarApAsbmiCkYhz0590mE,1BP44lGtugp3p0gMGZm0td,SOJFFXB12A58A78B6B,447867,small,train
36248,36248,Sweet Baby James,James Taylor,33.0,1993,779081.0,OTHER,Folk&Accoustic,0vn7UBvSQECKJm2817Yf1P,38OACLXl1hgUnsuCUv13HC,SOJFJWS12A8C130E9C,251373,small,train
36254,36254,Hashish Poem,Bill Laswell,4.0,1999,10551.0,OTHER,Folk&Accoustic,5RISqKCcrhGITX2TQAPGPL,43h4HhI1y8JcE4R19q3GCQ,SOJFLRU12A8C13E635,172373,small,test
36260,36260,Never Now,Languis,0.0,2004,,,,7G94o5InONQc7QJP1ZH5nX,58FCO9MlyUwW7LOIOgcGiy,SOJFNDA12A6D4F5C48,264197,small,train
36262,36262,"Forty Days, Thirty Nights",The Wolfgang Press,2.0,1986,4936.0,Pop,Rock,30JExXexrTakSa79ce2mn8,7tnUKRzIcJUrT8GzaEOTZx,SOJFNMW12A6D4F6792,203533,small,train
36265,36265,El Arresto,Camilo Sesto,24.0,1975,718772.0,OTHER,Latin,2Cy7KBSkqu7otJfuMTWT7Y,4hOZsnQgblAQzJRnDrgN8S,SOJFNUF12A8C13EC5E,218000,small,train
36266,36266,Hookers,The Scourge Of The Sea,0.0,2006,,,,2cSXIQIxJfM4hHFEIoVJMc,51rJdzrnn4sIH27UnFhtKz,SOJFOCF12A8C13590B,359893,small,train
36277,36277,Monster - Remix,Astrix,27.0,2004,136635.0,Electronic/Dance,Electronic/Dance,3dUltShd2gJQc98Kc7Syit,6qd9sPVzXqxBrWRE2OJRtk,SOJFQIB12AB0185CCF,460000,small,train
36278,36278,Gotta Have It - MJ's Funky Dubb,MJ Cole,1.0,2009,17176.0,Electronic/Dance,Electronic/Dance,49GY4uPAwdlk5lSGtfKWYl,1W9fWO0l22PehTjU1rIgjh,SOJFQTA12AB0186539,390235,small,train
36280,36280,Sweet Potato Pie,Al Jarreau,11.0,1975,163564.0,OTHER,Jazz,3YR92OLKlvkK5oKNekSqXe,4iWPrvlI67FWJxvGHStkNA,SOJFQXG12A58A78870,193827,small,test
36282,36282,Rustic Raver,Squarepusher,20.0,1997,87153.0,Hip-hop,Electronic/Dance,4mtHSXwIHihO6MWNq5Qoko,1CPBXIsx6Km7ZvDmvM0gYS,SOJFRNT12A6D4FA2DD,308333,small,train
36284,36284,All Alone in My Big Empty Apartment,Bomb the Music Industry!,15.0,2006,18479.0,Folk&Accoustic,Folk&Accoustic,7mmU5GuOoyxoBAgOZkSVj7,1gvQ810us288AS5feZw6Mt,SOJFTLC12AB018BEA7,139067,small,test
36288,36288,Thank God For Jack Daniels,Sex Slaves,34.0,2005,2754.0,Rock,,58nt3fcm7C9MD3HvS3fAO2,14JpO4sEpO5PxX5xHhyRj1,SOJFVKS12AF72A8B54,212493,small,train
36290,36290,Ezerszer,Pokolgép,2.0,2002,4934.0,Metal,Rock,4NYWT95b1SRlcWW5e4jCtd,4Ai3f7jfy53vCdF0UoenE1,SOJFVLV12AB018D5AD,308507,small,test
36291,36291,Crucify Me,Jerry's Kids,17.0,1983,5214.0,Rock,Punk,6XAj3VVSI7aXhYJHiOBebw,29XmfVQKe8cNUSd0NNRUs9,SOJFVPD12AB01839D2,119427,small,train
36305,36305,A-Ba-Ni-Bi,El Chaval De La Peca,32.0,1998,3458.0,Rock,Pop,2vmS7wjopQSoPNuEs5tU2S,4Uj5N8NXEV0imSzOw0r5zP,SOJFXZN12A8C1396EF,172973,small,train
36313,36313,Indian - Strip,The Chameleons,3.0,2010,45003.0,Rock,Punk,4HLWX9kzfraiCsTvrxJEXm,4LCz8SKSuDn16L8cRQsvt4,SOJFZCL12AB017B837,259347,small,train
36318,36318,Quel est mon rôle?,La Fouine,2.0,2007,274128.0,Hip-hop,OTHER,6QS84S3i4gwdEKqWoTtDLd,59ClyTeqKFPBErBOPCSB7t,SOJGAHL12AB017C875,232947,small,test
36332,36332,More Love,James Carr,15.0,2013,18009.0,Soul,Funk,59fzcTUsoozikLmRY1SwHS,26Hs2DvfHhiQkqeSKS5NJe,SOJGEVI12AB01825A9,162440,small,train
36333,36333,Breakout,Sean Paul,35.0,2005,2174274.0,Pop,Reggae,3Isy6kedDrgPYoTS1dazA9,32Bu3ETQhR1PFCj3ndDlYf,SOJGEXU12A67ADC11A,179333,small,train
36348,36348,Dawn Procession,Coyote Oldman,8.0,1997,4293.0,Classical,Soul,7LQeFPitSkKhIskTd8knhP,2J4EztSr3L4sYhdXGVSttI,SOJGJBX12AB018615C,269920,small,train
36354,36354,"Yeah, Yeah, Yeah",Oz Noy,6.0,2007,13015.0,Jazz,Jazz,0AM6acfaheGmY5egsH0shd,7xXECnXSXYHmPuAtsybQPs,SOJGKEA12A8C141C7C,294653,small,train
36361,36361,Kathleen McArthur,Tommy James & The Shondells,4.0,2009,90250.0,Pop,Pop,01hRNr3yF5bYnPq4wZ88iI,7ppERfpjqa8wJGLxdFgyiZ,SOJGMPS12AC907260E,161093,small,test
36370,36370,Tema De Las Ratas,Ratas Del Vaticano,0.0,2009,247.0,Pop,,1RimJQXu9KcMgxWJisNIRr,3WW9gu1ZYdwjLLPirGWgan,SOJGPOG12AB018B53D,102027,small,train
36372,36372,Hello Love,Garrison Keillor,8.0,1992,,,,6y394F42uSErDzD4QKAOdz,727xq0I2TbTB3FoatwYdVt,SOJGQBH12A8C13CE78,109933,small,train
36378,36378,Goltrai,Andreja Maliř,0.0,2004,,,,2R70Bj12T3ApSexLZiYzfB,0pgsMpR7c3a8JJePQHoaU6,SOJGQTK12A8C136569,234493,small,test
36379,36379,Gypsy Panther - Non-Album Track,Against Me!,3.0,2008,156250.0,Folk&Accoustic,Rock,29lz7gs8edwnnfuXW4FhMl,3d2Et3HVz5xKl2Prtdso71,SOJGQZK12A8C136166,204293,small,train
36380,36380,If You Believe,Steps,10.0,1999,147221.0,Electronic/Dance,Pop,17UkABEasVRlCcIFZ3wHb7,3v05QR8PM7Mc8zba3jR8Na,SOJGRAG12AB017F467,233587,small,test
36384,36384,Four Brothers,Brian Bromberg,3.0,2006,14450.0,Jazz,Jazz,6iyIbAydXPDNz1yYFl7A9h,3impkdBgT8Gor7xXlm4jUy,SOJGRIU12A8C13E049,259947,small,train
36387,36387,Waves Of Sound,The Melismatics,0.0,2006,,,,1BO3rsBKcieRQMxRgx4Egi,6Qsgjcoh8sFIJPNSwSruIf,SOJGRXW12A58A7D74F,186013,small,train
36399,36399,Hard Road,The Shore,10.0,2004,,,,1VIjBqUh3TYPzC3ycSbhgZ,4QoBMrTbgiIiiUTYiSB8nx,SOJGURE12A6D4FA4B9,266160,small,test
36400,36400,Imagine Dead John Lennon,Times New Viking,3.0,2007,5914.0,Indie,OTHER,0oFIPnarjYKDTVgNQU0bbo,7t9ksoNp0eQFMyXt1AuOUo,SOJGUSJ12A8C1363A2,96427,small,train
36407,36407,Paul Is Dead,Yo La Tengo,16.0,1995,224652.0,Rock,Folk&Accoustic,5hAhrnb0Ch4ODwWu4tsbpi,20m7e1jVfIBhowtPGlrhoX,SOJGWAI12B0B8074BE,146040,small,train
36410,36410,Tristeza,Pereza,29.0,2013,274287.0,OTHER,Pop,6mfK6Q2tzLMEchAr0e9Uzu,3zh4fCYUNVESbfAUHjDLDY,SOJGWLD12A8C142BB5,208187,small,train
36424,36424,Notorious,Jesper Kyd,25.0,2009,42680.0,OTHER,OTHER,3m6alJyeKYSCZ8078ttfaH,09ixa10YNG75H0HDKbMAiZ,SOJGZLC12AB017DED1,74867,small,train
36427,36427,Todo Puede Cambiar,Shotta,21.0,2008,76703.0,Hip-hop,Hip-hop,6kSbf0Xe8Bdhitd3d6Jr2z,6rR3KVO0zQKJBwal4smwsP,SOJGZYE12AB0187A9F,248320,small,train
36430,36430,He's A Dynamo,Argent,6.0,1971,17746.0,Rock,Rock,46VosWAvtZsBl7rvxufsWG,0GFf0TG5bjP15PXW0RT3zI,SOJHAOV12A8C1362C3,227933,small,train
36432,36432,Apartment c,Emmas Mini,0.0,2003,,,,4uC1eD8m2wgLLZ7zsHSd7h,1bIHScK56SLhndtmSUR9Lc,SOJHATV12AB0183B75,167027,small,test
36446,36446,Delores,Th’ Faith Healers,2.0,1990,,,,4pBcWZWBIwtB1cosArdrrn,5AP8741oQo44wyx994n0eq,SOJHFSY12AB0181A2B,452173,small,train
36456,36456,Extra Medication,The Manhattan Love Suicides,0.0,2008,,,,2iW04Mlx8FF1jN5uGQbHXg,1ihSBoL7hqvwalpppDZink,SOJHHWL12AF72A2E89,119000,small,train
36457,36457,Strangled With a Halo,Pig Destroyer,15.0,2001,37720.0,Metal,Rock,4raqfuxaWjPjrOQGb6zoa7,2MEnHfqxdJi56B3LE4CFuv,SOJHIEE12AF72A52D2,85373,small,train
36463,36463,Parachute,General Elektriks,8.0,2003,29323.0,Pop,Indie,5ly9gfnncBXv77g2zuRG9m,1j3RJYivQ1bPhxFid5Ocz0,SOJHJIF12A6D4FC574,142507,small,train
36465,36465,Every Little Thing,One for the Team,2.0,2010,,,,28AiprYlx7VuBuEj87b3i7,5ph1xuV8j3niblccSkiJvh,SOJHKCG12AB01893C3,219067,small,train
36472,36472,"He Stayed In Trouble - Interlude (feat. A.D. ""Griff"" Griffin)",Yung Joc,2.0,2006,298815.0,Hip-hop,Hip-hop,23LbwefIODbyGdRbAz3urj,6IUWw1FQfwZRC0CSpsEiw2,SOJHMHW12AF72A0901,56480,small,train
36479,36479,Serena,Duncan Sheik,17.0,1996,30399.0,Rock,Pop,3AO6RTDA16mg8czQI5Y9K0,5ZnSDcIB3iZcpmNa0Cahlf,SOJHPZK12A8C13B557,283533,small,train
36484,36484,Mr. Moment,French Miami,0.0,2009,,,,68QLwvRfnDaPDVdCTsy1Zk,0Tayt8qwyT7rxtfJL8jL4M,SOJHQWA12AB0187E8C,100280,small,train
36487,36487,Upon Your Face,Summer Hymns,0.0,2003,217.0,Indie,OTHER,7iOm3dYwEzOmwcepo5Yw5u,1C3JAe2ry1ucjn7ZZ7He5a,SOJHRIG12A6D4FA209,227973,small,train
36493,36493,No Cuesta Dinero,Kiko Veneno,7.0,2016,42550.0,OTHER,Folk&Accoustic,5TDssiSO1YPd3BINGZx3XP,623so9N1YFzR0s22pnacYS,SOJHSWW12A6D4F7793,309040,small,test
36494,36494,Emotional,Agnes,15.0,2005,77372.0,Pop,Electronic/Dance,6SsTlCsuCYleNza6xGwynu,7M7HoTi4i5szTtc11yPZck,SOJHTMQ12A8C13E77C,180293,small,train
36499,36499,Diana Fácil,SFDK,25.0,2005,314302.0,Hip-hop,,56n1NeXsTOOxjX3Z4lVMTJ,1Nux8B69WySS5XMMprdgL3,SOJHUDJ12AC468AAF2,243560,small,test
36512,36512,A'salk,Orphaned Land,16.0,2004,42066.0,Metal,Metal,7xTMxqAmbtE0Nce5lz7t0h,2U4CIMD0Mm2uBHayGebNuv,SOJHYOU12A6D4F6E32,125027,small,train
36513,36513,Nothing Ever,Rebecka Törnqvist,15.0,1993,6731.0,Pop,Pop,563fbLxFoPNypwvAbgNPhd,0uf6ceADB4XYVYjkXBMp2D,SOJHYSX12A8C132188,290627,small,train
36514,36514,Fooled Myself Again,Barbara Jones,1.0,2010,2120.0,Rock,,5gCGk4y8k6cE7BBzO7ESK8,7II1VvxdJkFJVG9m4JgGpQ,SOJHYVS12AB0188257,244973,small,train
36516,36516,Agora só falta você,Maria Rita,23.0,2004,380071.0,Jazz,Folk&Accoustic,1C8UBSZs5rOPfxuxTMS6OI,3uditAAn9mrSsl7ZW7a9ks,SOJHZSH12A67ADE614,204093,small,train
36520,36520,Costa Rica,Kristin Hersh,3.0,1999,14623.0,Pop,Rock,6ZWUhhSv3IahZyW5keNSxK,1G12reKzcYwxbN4uAkrGfk,SOJIAJE12A6D4F680B,203493,small,train
36530,36530,Never Say No,The Paul Butterfield Blues Band,12.0,1966,35171.0,Blues,Rock,6kz7WuPaUa4QVreP27I33i,7dhvHytrXT38CEy21dNam3,SOJICYO12A8C13C2A9,180307,small,train
36532,36532,Halibut,Claw Boys Claw,8.0,2008,3877.0,Indie,Rock,5t378xBMytAymycG84zIPv,0duaPb4JyndYnVLi30XPik,SOJIDBZ12A8C135A57,196147,small,test
36535,36535,I Watch Myself,The Plan,2.0,2004,2569.0,Indie,Rock,1xp8n7sGGGHKO6pwxH8RCI,7KEPNC38YjYrdvjFAmWO3A,SOJIDUG12A8C135B47,322013,small,train
36541,36541,I Can't Get Started,Mark Murphy,0.0,2009,4688.0,Jazz,,3NSAbrtudtKqp7j0C4bqxQ,6L7Kp1YV44M65h5QeImnpv,SOJIGAV12AB018796F,387880,small,train
36543,36543,The Torch - Prod. By 9th Wonder,Edgar Allen Floe,5.0,2006,,,,3feS7BrBr1ND21yRdRTJCA,60KrcYb2elzC85IYQeNxoh,SOJIGRF12A8C137D40,195280,small,train
36564,36564,Disorder - 2007 Remastered Version,Joy Division,63.0,1979,913121.0,Rock,Rock,432R46LaYsJZV2Gmc4jUV5,0cbpcdI4UySacPh5RCpDfo,SOJILUX12A81C202FD,209040,small,train
36565,36565,Intro,Les Savy Fav,4.0,2006,16997.0,Indie,Electronic/Dance,5DZBnxCYzs32O2bbqK8KNg,1DBQoZdb7R8QnlNA6dmS4O,SOJIMCM12A8C1353FD,195040,small,train
36575,36575,Primavera,Jose Merce,25.0,2014,78681.0,Folk&Accoustic,OTHER,7p5J8SfKU9Rulp7tcA53G8,7HDixfrimIIMF9xR9rBpjG,SOJIPPT12A6BD4EFFE,220147,small,test
36577,36577,Over & Out,Make Model,0.0,2008,43.0,Rock,,5Y3dO3Mrij8qGTuwDwE8k6,28IG7sN1gg2mwG9kwsaDwY,SOJIPVL12A8C13B786,232975,small,train
36579,36579,Rayo,Strunz & Farah,8.0,2000,10648.0,Folk&Accoustic,OTHER,2Vr1fub6eNIztdUNeFPvJj,4vPtICfyKU7bOaSlQLRtub,SOJIQJB12AB017A9B8,290093,small,test
36580,36580,Fly Away,The Living End,17.0,1999,57879.0,Rock,Rock,3ExT45ORJ8pT516HRZbr7G,4NrwcdtcWnfQvMxqQwF8x7,SOJIQWP12A58A7B04E,169693,small,train
36583,36583,Prikazka,P.I.F.,21.0,2000,1859.0,Rock,,6BIkx3SICqqdmLbFOBauVv,5aOZnLJtqjyU33uUBZKr0U,SOJIRXP12AB0183F6F,300000,small,train
36587,36587,Min mening,John Holm,5.0,1997,4247.0,Pop,,1xYf0lops0uJn50bkJIuSc,1N0bUfKCmFORdY7IR1bwSB,SOJISYO12A6D4F7CE5,353867,small,train
36593,36593,Midget Finger - 1992 Remix,Sort Sol,1.0,1992,17173.0,Pop,Pop,15BYnFahZPTexrVSiqxbK7,1qdHgQF98c5hQhgZXTFXez,SOJIVDA12A8C139FD9,270133,small,train
36598,36598,Años 80,El Canto Del Loco,38.0,2009,467279.0,Pop,Pop,5RK6c1tyaKpwcDpbgCGNgj,3ccUQA3LcKnQN28rHI597A,SOJIVSP12AB017F221,188093,small,train
36604,36604,The Beauty Process,L7,12.0,1997,102827.0,Rock,Rock,2zMQOJ4Cyl4BYbw6WqaO3h,2TZ5L2B4GO61yKgxw7yV1M,SOJIYDK12AB0183717,57507,small,train
36605,36605,Only Words,The Verve Pipe,14.0,2001,130409.0,Pop,Rock,242iqFnwNhlidVBMI9GYKp,0VPdwgDo5JwoK8ovyYBikd,SOJIYUI12A8C136C06,216293,small,train
36606,36606,"Sense, Sensibility",AJJ,34.0,2009,93152.0,Punk,Folk&Accoustic,4IDpDJIDfK96HMLD4Tphyl,0nm6MlBgiFUET6shfchd8l,SOJIYVH12AAF3B2BA0,136827,small,train
36608,36608,The Great American T-Shirt Racket,Envy On The Coast,0.0,2010,18406.0,Pop,Rock,6RvruFAgvsAb4B82u8wsSH,157pFiDruPrh4AoQiID5kZ,SOJIZHU12AC3DF9FC3,196533,small,test
36609,36609,Spectator Sport,Her Space Holiday,3.0,2001,,,,1iSODCIgu4p3ZCYTmcP7iZ,5wMiWs5ZqkpnMYkhPsZBIz,SOJIZQD12AF72A9DCB,341853,small,train
36612,36612,Hold Me Through The Night,Beth Hart,15.0,1996,146503.0,Rock,Blues,30TrHDLNCKQVTYWOn9QqOC,2SQbKnIgfj1RkKdmOW4R3J,SOJIZZF12A8C13DC12,248307,small,train
36616,36616,Pitágoras,Os Mutantes,27.0,1974,133187.0,Jazz,Indie,5C0gCCG8N5Dh5dZytIgzLX,6QUDtVBxQZ0JVshVMgwQAP,SOJJBSS12AB018A69D,413520,small,train
36618,36618,Ese Hombre,Choco Orta,4.0,2014,5764.0,Latin,,6YeAusuLq8y63p2xDqGRpf,03Fd3q2G0g3QNANUItb7lh,SOJJCIZ12AC95F07F4,255867,small,train
36621,36621,Éirigh Suas a Stóirín,Karan Casey,5.0,2006,2972.0,Folk&Accoustic,Folk&Accoustic,204RAaZLKLwAMTGWEEVW44,3TBg1TbpqbqwiZ0H8gWm0R,SOJJDXV12A8C13C137,205213,small,train
36630,36630,Deliver Us from Evil,Suicide Commando,2.0,2003,31760.0,Electronic/Dance,Punk,4N99bzdRBNRi7hGNCpMuhu,5FxZEVEju3tTGHa3PFMjwC,SOJJFLI12AC4688991,412747,small,train
36631,36631,Gepetto,Belly,22.0,1993,18414.0,Pop,Rock,3h1HOgVmvPlhqjz8o3LglL,5fKe3iL64q97JK9Lgp50vz,SOJJFLY12A8C13606C,204667,small,train
36635,36635,Planeta De Los Hombres,Nacho Cano,10.0,1996,19706.0,Pop,Pop,3sNPNZwXgDcCY71Jqa7kMe,5epXUgtaiNxxX9upyfN7Fy,SOJJIMZ12A8C1371CD,214333,small,train
36636,36636,A Mi Manera - My Way,Kalimba,38.0,2009,703687.0,Latin,Latin,4RjamFQJNT8nVbTKXJDJgv,2hlIOXhymk3805KqMr9XRU,SOJJITP12A58A7EC5A,497267,small,train
36638,36638,Drøm Hardt - Requiem Part I,Kaizers Orchestra,17.0,2003,115154.0,Punk,Hip-hop,1s1DnVoBDfp3jxjjew8cBR,1r9QVhidokOejUj0drqLGI,SOJJJNR12AB0186759,504581,small,train
36649,36649,To Sprog 1 Flow,Den Gale Pose,7.0,1998,2950.0,Hip-hop,,50GIJbaausdkGeMXFaF7R2,5CAYStngQ70mgWcazGv2l8,SOJJMMF12A81C21EF2,224827,small,test
36653,36653,Profesías,Vox Dei,4.0,2005,55282.0,Rock,Metal,1sTOtMflHQ1ULtuozST5RR,4ak3BUSdTucLrJ10cONgiT,SOJJMWJ12A8C136EE7,137227,small,test
36655,36655,Something Else,The Automatic,5.0,2010,15031.0,Electronic/Dance,Electronic/Dance,7IZcg74X6CKzf0SfRliRrB,09HT1TFvk0MQtZbgxtEfY7,SOJJNET12AB018C096,98307,small,test
36656,36656,Oh! Didn't I Say,Tubeway Army,10.0,1999,26522.0,Rock,Classical,6SXZyMIzYNNfZ3NFQc3vtv,1qh0cV0hjE1bYKFqqZgMa7,SOJJOCW12A6D4F81D1,136760,small,train
36657,36657,Velvet Sun - Original Mix,Majera,3.0,2009,,,,4R40vYjcZkW5emtB9y9w11,04WNGE8p6wHyMthkUXmMJB,SOJJOPJ12AB01863C0,510773,small,train
36664,36664,Bűnös Város,Ossian,0.0,1998,5705.0,Metal,Rock,52spPXU6EzdqT0TT1WuAWx,37BLCEIJHUi6Tpy4fkeoUp,SOJJPPX12AB0188972,243813,small,train
36665,36665,Takin' Care 'n' Business,Lucky Thompson,0.0,1956,2498.0,Jazz,Jazz,6cvs1RggkRFSyKPVCBT3cx,7q7J8YnK4VVNmQA9L4P8gN,SOJJPTC12A6D4F96B7,259870,small,test
36666,36666,Luar Na Lubre,Luar Na Lubre,3.0,1988,28250.0,Folk&Accoustic,Folk&Accoustic,5JqaR50nAadSYO26G1x97a,2FtnMoYA5rB3zTS3SGKJjB,SOJJPTP12A8C13A3F2,242200,small,test
36670,36670,You've Really Got A Hold On Me,Cyndi Lauper,13.0,2003,731228.0,Pop,Rock,2BTZIqw0ntH9MvilQ3ewNY,5UV4FazvWUfsur7E5PeCTi,SOJJQLF12A58A779D1,243813,small,train
36678,36678,A Guy Named Sid: Intro,Spock's Beard,0.0,2003,29749.0,Rock,Rock,1HN6EhIK1fRYk5gtXHclZv,57UxBZlMELBvISEeGngAKK,SOJJSCB12AB018442D,180853,small,train
36681,36681,Una Palabrita Amable,El Arrebato,16.0,2008,248192.0,Pop,Pop,2dJyJptNE5bMmbN6z08iNJ,6AY5irVK6lp1Yzcnwknlet,SOJJSRX12A8AE46ABE,223027,small,train
36683,36683,The Kid With The Replaceable Head,Condo Fucks,1.0,2009,,,,3RgF2JICdsQKDeKFchTNV4,668OfC00DTbXj31PuJ7aqo,SOJJSTS12AB017D3AC,141013,small,test
36685,36685,Uprock And Invigorate (A Prefuse/Dabrye Production),Prefuse 73,16.0,2003,38461.0,Electronic/Dance,Electronic/Dance,0ZsnKPvBsvvycnET2GZMrG,4HxVSDIZ8rbertWVDYFz9m,SOJJTFI12A6D4FB644,226533,small,train
36690,36690,Elephant of Surprise,Capgun Coup,0.0,2007,337.0,Indie,,2ptddliyngxt7U5C3xYBzL,3r9mMOn6plt5Q55YD2jxmW,SOJJUBV12A8AE471F6,156733,small,test
36698,36698,Falador Passa Mal,Os Originais Do Samba,20.0,2014,67081.0,Jazz,Electronic/Dance,4gKqxjR0MkEKjqvO3Ctvpg,0qt8FbLg9Cp5Mech8080d0,SOJJVWB12AB017D221,189133,small,test
36705,36705,Africa,Eddie Izzard,10.0,2003,21756.0,OTHER,OTHER,3w0Wd4EKdp7NWZMlpENhWA,5dEEtBl3BChGgGzAkg8UXx,SOJJYBH12A8C142674,156840,small,test
36707,36707,Living Exponentially,Tstewart,0.0,2006,,,,5xEcI8Vn4ofUa5tLHNNlkV,59f5QgHFOmTKktXwAk52lq,SOJJYLO12AB018A111,798707,small,train
36711,36711,And He Loves It,The Kitchen,0.0,2001,,,,4NLfBybcns5McaZSyio1oK,5ckLn5Nm2geDh4H4QQkE3G,SOJJYXH12AC3DF5BE2,132853,small,train
36712,36712,Fields Of Mars,Bad Religion,27.0,2007,633337.0,Pop,Punk,2yJwXpWAQOOl5XFzbCxLs9,48QpNk2Ubidb2gZyKymSUA,SOJJZAH12A8C13B766,219507,small,train
36715,36715,Un Plan,Manolo Garcia,21.0,2004,275080.0,OTHER,Pop,4eBTqTx5ssOK5YwmijmfU4,7hBr5qhzkdHR53B2F9a33n,SOJKAMS12A8AE463A4,304467,small,train
36727,36727,Rest of My Life,Xscape,8.0,2001,613714.0,Hip-hop,Pop,5z2cHsOmmmWcAPNG1oEhw0,4FkYjM4C71QY6GpQoLBe43,SOJKCXE12A8C13593D,255387,small,train
36728,36728,The City Never Sleeps,Cartel,5.0,2004,99185.0,Rock,Pop,6wQMF27xWhSyJFnO9L5mQk,5gH5pyppkwMwm9tTyfUHji,SOJKDND12AB018686B,220947,small,train
36731,36731,Believer,Kill Hannah,1.0,2006,16934.0,Pop,,3s6SVwL2W0JLnIlwkjnU55,13fFCHzVU1HOaDGh9gNrVl,SOJKEPZ12A6D4F8038,226426,small,test
36734,36734,Silverflame (Live),Dizzy Mizz Lizzy,3.0,2010,34843.0,Pop,Rock,71fY009eJ8QSpSNGDSkSuK,2elnZu2ve4NoAYihkO5S4J,SOJKFXJ12AC95F07C8,308600,small,train
36755,36755,Can(n)on,Ryoji Ikeda,2.0,1998,16089.0,Electronic/Dance,OTHER,5y835stYdAVOoNOq5EBMxz,7BawKNohDQGsSIZkSSqhwJ,SOJKLWU12A8C145D50,61800,small,train
36791,36791,Smoking Mirror (Remastered),Luxuria,0.0,2011,,,,1dhpMaac9SqYIaLzbH8UkW,7CbAXSzAA61lNWpekzCiHY,SOJKRUS12A6D4F7794,236893,small,train
36792,36792,Introduction,Simcoe Street Mob,0.0,2006,,,,6zLXzvANacmsci1LYjwnpX,1VLPtuCrC2OjWaf5bshSHj,SOJKSDN12A8C13EF73,37800,small,train
36793,36793,Part 12,Sixtoo,6.0,2007,5846.0,Hip-hop,OTHER,2fNqMePnFEB3JNdKMDg5Pg,0NPZuKqYUzYu2WFT9Q7oqD,SOJKSDY12A8C13C7F1,101693,small,test
36795,36795,Confessions Of A Futon-Revolutionist,The Weakerthans,23.0,1999,39631.0,Indie,OTHER,1US3cA3tVZ50O7n4xE1o0K,4to8kQsW8o0hizRRFw3R6m,SOJKSMH12A8C13DA67,135133,small,train
36797,36797,Fragments of Freedom,Morcheeba,20.0,2005,376652.0,Jazz,Hip-hop,6bWxFw65IEJzBYjx3SxUXd,10fptZHrfMmGoqE8CObKAc,SOJKSST12A6D4F8179,306386,small,test
36803,36803,"""You have a good third husband, Joanne""",Stephen Sondheim,23.0,2007,29699.0,Classical,OTHER,4TbtUt49IMXEIMmNdifHb1,6PaCKF5VoZp0Q1anuqXjf1,SOJKUIY12A58A7E25B,179293,small,train
36820,36820,What You Got,Chino XL,0.0,2006,12625.0,Hip-hop,Hip-hop,5LwKO8miPaSz4jW0jcuNFX,0oqYTzyXvJbPWhRIMx2ENh,SOJKXSR12A8C134E7E,258707,small,train
36836,36836,Dig A Grave,Dark Dark Dark,12.0,2008,40963.0,Indie,Folk&Accoustic,3UORxcctdWi6drku1qOrol,0VZjUz54o270nx7j3RbBYl,SOJLBNQ12AB01886E4,316507,small,train
36841,36841,Sharp Shooting On Saturn,The Black Dog,0.0,2007,18996.0,Electronic/Dance,Electronic/Dance,7qdsk0UXx2jCX7jbp6rxeq,4CsTUMBCd6yoYQQahHCGuB,SOJLCOO12A8AE47675,399013,small,train
36844,36844,Splinter,Ozark Henry,3.0,2006,18099.0,Indie,Pop,3a9AG5fMqAqrXkeiwYtarJ,2CcqSI6dNqiX86zVGRyArj,SOJLDBF12AB0183611,257773,small,test
36849,36849,Rec & Play,I'm From Barcelona,9.0,2006,20665.0,Pop,Rock,1LiML7wd2CE9dYq6JSeTjl,0zbZ29KUQGBXvv8RpeXP3L,SOJLDWJ12A6D4F771F,175547,small,train
36854,36854,Get Up,Insolence,6.0,2001,5354.0,Hip-hop,Rock,65eTVXnYpGdtwMkKyYFvS6,5LKWC9op5LBszMT8EN3cAv,SOJLEKX12A58A7CCF0,231000,small,train
36858,36858,Hope,Jerryl,0.0,2007,,,,4FupIjH19IHnoYz7fOVkBL,6uNgVVbDrLxndeaS5wUxpn,SOJLFFM12AB018246E,236160,small,test
36861,36861,The Ring,Fad Gadget,3.0,1984,15979.0,Rock,Electronic/Dance,5IRIVOsIjIch3u8UfWdnBd,7jURxgnovtKUsDq5Lua1Wh,SOJLGCD12A6D4F4A7C,233293,small,train
36863,36863,Companion - Lay Me Down,Wide Mouth Mason,21.0,1999,10350.0,Indie,Rock,6CcCAJi97tqh5OFAwy1THH,0RMIZxPowYUNSmOqI59AaU,SOJLGPJ12AB0189D38,181440,small,train
36875,36875,Coming Back To Life,Blindside,18.0,2002,31386.0,Rock,Rock,0Uj2hge2fxypJ7f4ik6lpr,5QVIcWwkQXJ6vwbQDikZrl,SOJLJDB12A8C13BAB7,168747,small,train
36879,36879,Rio Grande Blood,Ministry,26.0,2006,190286.0,Metal,Metal,1DXylZlWbVvlckNqwvjTEt,5TaRM5AMl9QCAGgQQKi6Ra,SOJLKDG12AF72AA6C8,264568,small,train
36889,36889,Nails in My Hands,Brainstorm,0.0,2007,6914.0,Metal,Metal,6IlOclSCHgJ9Aix6QEktkO,6eP07ELXDaUlez411UILFm,SOJLLZO12AB0184633,191000,small,train
